nominal,data,curs,cdx
1000,2009-06-26,11.0338,Белорусский рубль
1000,2009-06-25,10.906,Белорусский рубль
1000,2009-06-24,11.0873,Белорусский рубль
1000,2009-06-23,11.0003,Белорусский рубль
1000,2009-06-20,10.9814,Белорусский рубль
1000,2009-06-19,10.9468,Белорусский рубль
1000,2009-06-18,10.9227,Белорусский рубль
1000,2009-06-17,11.0121,Белорусский рубль
1000,2009-06-16,11.04,Белорусский рубль
1000,2009-06-12,10.958,Белорусский рубль
1000,2009-06-11,10.9324,Белорусский рубль
1000,2009-06-10,11.1101,Белорусский рубль
1000,2009-06-09,11.1301,Белорусский рубль
1000,2009-06-06,10.9928,Белорусский рубль
1000,2009-06-05,11.1227,Белорусский рубль
1000,2009-06-04,10.972,Белорусский рубль
1000,2009-06-03,11.0507,Белорусский рубль
1000,2009-06-02,11.0551,Белорусский рубль
1000,2009-05-30,11.1214,Белорусский рубль
1000,2009-05-29,11.3049,Белорусский рубль
1000,2009-05-28,11.2947,Белорусский рубль
1000,2009-05-27,11.326,Белорусский рубль
1000,2009-05-26,11.2915,Белорусский рубль
1000,2009-05-23,11.3002,Белорусский рубль
1000,2009-05-22,11.3528,Белорусский рубль
1000,2009-05-21,11.4763,Белорусский рубль
1000,2009-05-20,11.4762,Белорусский рубль
1000,2009-05-19,11.6619,Белорусский рубль
1000,2009-05-16,11.5769,Белорусский рубль
1000,2009-05-15,11.6507,Белорусский рубль
1000,2009-05-14,11.5383,Белорусский рубль
1000,2009-05-13,11.6121,Белорусский рубль
1000,2009-05-09,11.589,Белорусский рубль
1000,2009-05-08,11.6904,Белорусский рубль
1000,2009-05-07,11.7249,Белорусский рубль
1000,2009-05-06,11.6736,Белорусский рубль
1000,2009-05-05,11.7488,Белорусский рубль
1000,2009-05-01,11.6681,Белорусский рубль
1000,2009-04-30,11.7405,Белорусский рубль
1000,2009-04-29,11.8479,Белорусский рубль
1000,2009-04-28,11.7904,Белорусский рубль
1000,2009-04-25,11.7135,Белорусский рубль
1000,2009-04-24,11.7881,Белорусский рубль
1000,2009-04-23,11.8841,Белорусский рубль
1000,2009-04-22,11.9917,Белорусский рубль
1000,2009-04-21,11.8338,Белорусский рубль
1000,2009-04-18,11.8386,Белорусский рубль
1000,2009-04-17,11.8337,Белорусский рубль
1000,2009-04-16,11.8788,Белорусский рубль
1000,2009-04-15,11.8148,Белорусский рубль
1000,2009-04-14,11.8076,Белорусский рубль
1000,2009-04-11,11.9216,Белорусский рубль
1000,2009-04-10,11.8451,Белорусский рубль
1000,2009-04-09,12.0292,Белорусский рубль
1000,2009-04-08,11.9656,Белорусский рубль
1000,2009-04-07,11.8311,Белорусский рубль
1000,2009-04-04,11.8264,Белорусский рубль
1000,2009-04-03,11.9054,Белорусский рубль
1000,2009-04-02,11.9949,Белорусский рубль
1000,2009-04-01,11.9462,Белорусский рубль
1000,2009-03-31,12.1694,Белорусский рубль
1000,2009-03-28,11.9547,Белорусский рубль
1000,2009-03-27,11.9014,Белорусский рубль
1000,2009-03-26,12.0971,Белорусский рубль
1000,2009-03-25,11.9557,Белорусский рубль
1000,2009-03-24,11.9538,Белорусский рубль
1000,2009-03-21,11.8901,Белорусский рубль
1000,2009-03-20,11.8177,Белорусский рубль
1000,2009-03-19,12.0057,Белорусский рубль
1000,2009-03-18,12.0069,Белорусский рубль
1000,2009-03-17,12.0926,Белорусский рубль
1000,2009-03-14,12.0901,Белорусский рубль
1000,2009-03-13,12.2507,Белорусский рубль
1000,2009-03-12,12.189,Белорусский рубль
1000,2009-03-11,12.3059,Белорусский рубль
1000,2009-03-07,12.4477,Белорусский рубль
1000,2009-03-06,12.5008,Белорусский рубль
1000,2009-03-05,12.6628,Белорусский рубль
1000,2009-03-04,12.6637,Белорусский рубль
1000,2009-03-03,12.6493,Белорусский рубль
1000,2009-02-28,12.5291,Белорусский рубль
1000,2009-02-27,12.5738,Белорусский рубль
1000,2009-02-26,12.5816,Белорусский рубль
1000,2009-02-25,12.7029,Белорусский рубль
1000,2009-02-21,12.7432,Белорусский рубль
1000,2009-02-20,12.7937,Белорусский рубль
1000,2009-02-19,12.9586,Белорусский рубль
1000,2009-02-18,12.6994,Белорусский рубль
1000,2009-02-17,12.3948,Белорусский рубль
1000,2009-02-14,12.3377,Белорусский рубль
1000,2009-02-13,12.4465,Белорусский рубль
1000,2009-02-12,12.8156,Белорусский рубль
1000,2009-02-11,12.85,Белорусский рубль
1000,2009-02-10,12.9205,Белорусский рубль
1000,2009-02-07,13.0487,Белорусский рубль
1000,2009-02-06,13.0235,Белорусский рубль
1000,2009-02-05,12.9405,Белорусский рубль
1000,2009-02-04,12.9774,Белорусский рубль
1000,2009-02-03,13.1408,Белорусский рубль
1000,2009-01-31,13.0057,Белорусский рубль
1000,2009-01-30,12.813,Белорусский рубль
1000,2009-01-29,12.2838,Белорусский рубль
1000,2009-01-28,12.2169,Белорусский рубль
1000,2009-01-27,12.2039,Белорусский рубль
1000,2009-01-24,12.2459,Белорусский рубль
1000,2009-01-23,12.2568,Белорусский рубль
1000,2009-01-22,12.2442,Белорусский рубль
1000,2009-01-21,12.5811,Белорусский рубль
1000,2009-01-20,12.3902,Белорусский рубль
1000,2009-01-17,12.2784,Белорусский рубль
1000,2009-01-16,12.1515,Белорусский рубль
1000,2009-01-15,11.9145,Белорусский рубль
1000,2009-01-14,11.7955,Белорусский рубль
1000,2009-01-13,11.7151,Белорусский рубль
1000,2009-01-12,11.5393,Белорусский рубль
1000,2009-01-01,13.3537,Белорусский рубль
1000,2008-12-31,13.3487,Белорусский рубль
1000,2008-12-30,13.2803,Белорусский рубль
1000,2008-12-27,13.1785,Белорусский рубль
1000,2008-12-26,13.0275,Белорусский рубль
1000,2008-12-25,12.9995,Белорусский рубль
1000,2008-12-24,12.8741,Белорусский рубль
1000,2008-12-23,12.8433,Белорусский рубль
1000,2008-12-20,12.6011,Белорусский рубль
1000,2008-12-19,12.5441,Белорусский рубль
1000,2008-12-18,12.5034,Белорусский рубль
1000,2008-12-17,12.5402,Белорусский рубль
1000,2008-12-16,12.6379,Белорусский рубль
1000,2008-12-13,12.6456,Белорусский рубль
1000,2008-12-12,12.7306,Белорусский рубль
1000,2008-12-11,12.7772,Белорусский рубль
1000,2008-12-10,12.8395,Белорусский рубль
1000,2008-12-09,12.8401,Белорусский рубль
1000,2008-12-06,12.9395,Белорусский рубль
1000,2008-12-05,13.0521,Белорусский рубль
1000,2008-12-04,13.0351,Белорусский рубль
1000,2008-12-03,13.0796,Белорусский рубль
1000,2008-12-02,13.0443,Белорусский рубль
1000,2008-11-29,12.888,Белорусский рубль
1000,2008-11-28,12.8019,Белорусский рубль
1000,2008-11-27,12.7714,Белорусский рубль
1000,2008-11-26,12.7877,Белорусский рубль
1000,2008-11-25,12.9138,Белорусский рубль
1000,2008-11-22,12.8695,Белорусский рубль
1000,2008-11-21,12.8718,Белорусский рубль
1000,2008-11-20,12.9838,Белорусский рубль
1000,2008-11-19,12.9785,Белорусский рубль
1000,2008-11-18,12.982,Белорусский рубль
1000,2008-11-15,12.9352,Белорусский рубль
1000,2008-11-14,13.0922,Белорусский рубль
1000,2008-11-13,12.9976,Белорусский рубль
1000,2008-11-12,12.9358,Белорусский рубль
1000,2008-11-11,12.7579,Белорусский рубль
1000,2008-11-08,12.777,Белорусский рубль
1000,2008-11-07,12.7331,Белорусский рубль
1000,2008-11-06,12.7346,Белорусский рубль
1000,2008-11-02,12.8125,Белорусский рубль
1000,2008-11-01,12.8214,Белорусский рубль
1000,2008-10-31,12.5588,Белорусский рубль
1000,2008-10-30,12.8213,Белорусский рубль
1000,2008-10-29,12.9178,Белорусский рубль
1000,2008-10-28,12.941,Белорусский рубль
1000,2008-10-25,12.8032,Белорусский рубль
1000,2008-10-24,12.7652,Белорусский рубль
1000,2008-10-23,12.7379,Белорусский рубль
1000,2008-10-22,12.5109,Белорусский рубль
1000,2008-10-21,12.3284,Белорусский рубль
1000,2008-10-18,12.4204,Белорусский рубль
1000,2008-10-17,12.4765,Белорусский рубль
1000,2008-10-16,12.3656,Белорусский рубль
1000,2008-10-15,12.3431,Белорусский рубль
1000,2008-10-14,12.3544,Белорусский рубль
1000,2008-10-11,12.4003,Белорусский рубль
1000,2008-10-10,12.3348,Белорусский рубль
1000,2008-10-09,12.3789,Белорусский рубль
1000,2008-10-08,12.3866,Белорусский рубль
1000,2008-10-07,12.3863,Белорусский рубль
1000,2008-10-04,12.2542,Белорусский рубль
1000,2008-10-03,12.2173,Белорусский рубль
1000,2008-10-02,12.1137,Белорусский рубль
1000,2008-10-01,12.0046,Белорусский рубль
1000,2008-09-30,11.9453,Белорусский рубль
1000,2008-09-27,11.8476,Белорусский рубль
1000,2008-09-26,11.7889,Белорусский рубль
1000,2008-09-25,11.8704,Белорусский рубль
1000,2008-09-24,11.8307,Белорусский рубль
1000,2008-09-23,11.9645,Белорусский рубль
1000,2008-09-20,12.0674,Белорусский рубль
1000,2008-09-19,12.0411,Белорусский рубль
1000,2008-09-18,12.0855,Белорусский рубль
1000,2008-09-17,12.0769,Белорусский рубль
1000,2008-09-16,12.0236,Белорусский рубль
